addr,category,context,id1,name,rank
경상남도 산청군 차황면 법평리,"여행,명소,테마공원","철쭉,공원,등산,산행,억새",19828257,황매산영화주제공원,13
경상남도 산청군 시천면 신천리 225-1,"숙박,캠핑,야영장","캠핑,둘레길,계곡,등갈비",35117866,둘레길오토캠핑장,14
경상남도 산청군 단성면 묵곡리,"여행,명소,기념관,생가","박물관,유적지,계곡,화려한,유물",20061760,성철대종사생가,15
경상남도 산청군 신등면 율현리 산26,"숙박,펜션","계곡,백숙,바베큐장,깨끗한,휴식",35195253,정수산장펜션,16
경상남도 산청군 단성면 청계리 177,"숙박,펜션","계곡,호수,경치,둘레길,저수지",13451389,구름그늘펜션,17
경상남도 산청군 차황면 법평리 1-1,"숙박,캠핑,야영장",,1574388622,황매산미리내파크오토캠핑장,18
경상남도 산청군 시천면 원리 222-3,"여행,명소,문화,유적","둘레길,유적지,시장,휴식,섬",20103571,덕천서원,19
경상남도 산청군 삼장면 덕교리 842,"숙박,캠핑,야영장","오토캠핑,공원,계곡,조그마한,경치",20433799,삼장다목적캠핑장,20
경상북도 영양군 수비면 신원리 산26,"자연명소,휴양림,산림욕장","휴양림,캠핑,도서관,편안한,산행",11490998,국립검마산자연휴양림,1
경상북도 영양군 수비면 수하리 산121,"여행,명소,계곡","계곡,다슬기,캠핑,깨끗한,휴식",13491686,수하계곡,2
경상북도 영양군 일월면,"여행,명소,산,고개","계곡,등산,산행,돌탑,일출",13491860,일월산,3
경상북도 영양군 수비면 수하리 255-4,"여행,명소,천문대",,1055808628,별생태체험관영양반딧불이천문대,4
경상북도 영양군 입암면 신구리 95,"여행,명소,관람,체험","박물관,계곡,분수,산행,산나물",15909924,선바위관광지,5
경상북도 영양군 일월면 주곡리,"여행,명소,체험마을","박물관,생태공원,단풍,소박한,힐링",20061959,주실마을,6
경상북도 영양군 석보면 원리리 302,"여행,명소,관람,체험","체험관,석류,박물관,고즈넉한,표고버섯",19474828,음식디미방,7
경상북도 영양군 입암면 연당리,"여행,명소,문화재",,15910071,영양서석지,8
경상북도 영양군 수비면 수하리 240,"여행,명소,자연공원",,1049001756,영양국제밤하늘보호공원,9
경상북도 영양군 일월면 용화리 394-4,"여행,명소,도시,테마공원","공원,산나물,단풍,산행",13451197,일월산자생화공원,10
경상북도 영양군 일월면 도계리 산190,"자연명소,휴양림,산림욕장",,1095980297,흥림산자연휴양림,11
경상북도 영양군 일월면 용화리 467,"여행,명소,지역명소","트래킹,농장,산나물,편안한,힐링",13333813,대티골마을,12
경상북도 영양군 수비면 수하리 652,"숙박,캠핑,야영장","눈썰매,산나물,캠핑,힐링,계곡",38692698,영양수비별빛캠핑장,13
경상북도 영양군 수비면 수하리 255-1,"여행,명소,체험여행","천문대,반딧불",11727158,별생태체험관,14
경상북도 영양군 영양읍 서부리 187-2,"숙박,모텔",,20103137,쇼모텔,15
경상북도 영양군 일월면 곡강리 303,"숙박,펜션",,31793950,삼지연펜션,16
경상북도 영양군 입암면 산해리,"여행,명소,기념물",,15910305,봉감모전오층석탑,17
경상북도 영양군 수비면 수하리 241,"여행,명소,자연,생태공원",,13579897,영양군생태공원사업소,18
경상북도 영양군 수비면 수하리,"관람,체험,부속시설",,36287907,영양반딧불이생태숲자작나무교실,19
경상북도 영양군 수비면 수하리 산32-1,"여행,명소,식물원,수목원",,20435383,영양반딧불이생태숲,20
충청남도 서산시 대산읍 화곡리,"여행,명소,항구","바다낚시,워터슬라이드,오토캠핑,깨끗한,낚시체험",21323671,삼길포항,1
충청남도 서산시 해미면 읍내리,"여행,명소,문화재","유채꽃밭,국궁,성곽길,편안한,가을축제",13193481,해미읍성,2
충청남도 서산시 운산면 용현리,"여행,명소,호수,연못,저수지","저수지,목장,단풍구경,이국적,일출",17590749,용유지,3
충청남도 서산시 부석면 간월도리 16-11,"종교,불교","굴밥,섬,일몰,신비로운,스템프투어",11737307,간월암,4
충청남도 서산시 대산읍 오지리,"여행,명소,해수욕장,해변","해변,캠핑,카라반,조그마한,갯벌체험",13491756,벌천포해수욕장,5
충청남도 서산시 운산면 신창리 1,"종교,불교","단풍구경,벚꽃구경,저수지,화려한,계곡",13094398,개심사,6
충청남도 서산시 운산면 용현리 산2-37,"자연명소,휴양림,산림욕장","휴양림,계곡,오토캠핑,깨끗한,등산",11797712,용현자연휴양림,7
충청남도 서산시 운산면 여미리 203-1,"여행,명소,문화재","벚꽃구경,백숙,봄꽃,고즈넉한,홍매화",20103536,서산유기방가옥,8
충청남도 서산시 운산면 용현리 산2-10,"여행,명소,국보","계곡,휴양림,연꽃,낭만적인,등산",13345796,서산마애삼존불상,9
충청남도 서산시 부석면 간월도리,"여행,명소,섬","굴밥,유채꽃밭,섬,신비로운,갯벌체험",13491742,간월도,10
충청남도 서산시 팔봉면 금학리,"여행,명소,산,고개","등산,산행,경치,재미있는,국립공원",13491039,팔봉산,11
경기도 평택시 고덕면 궁리 505-2,"여행,명소,관광농원,팜스테이",,1862797535,바람새마을,1
경기도 평택시 진위면 봉남리 432,"여행,명소,유원지","수영장,유원지,물놀이장,휴식,캠핑",20264683,진위천유원지,2
경기도 평택시 현덕면 권관리,"여행,명소,관람,체험",,18982116,평택호관광지,3
경기도 평택시 서탄면 금각리 286-4,"여행,명소,관람,체험","캠핑,박물관,동물농장,아담한,사진찍기",12398929,웃다리문화촌,4
경기도 평택시 죽백동 800,"여행,명소,자연,생태공원",,1110791354,배다리 생태 공원,5
경기도 평택시 현덕면 권관리 315-2,"여행,명소,도시,테마공원","호수,나들이,공연,오리배,드라이브",1841919321,평택호예술공원,6
경기도 평택시 현덕면 대안리 1396,"여행,명소,호수,연못,저수지","오리배,라이딩,호수,깨끗한,드라이브",11491850,아산호,7
경기도 평택시 팽성읍 내리 18-2,"여행,명소,근린공원",,1470489868,내리문화공원,8
경기도 평택시 진위면 하북리 520-2,"여행,명소,동물원","실내동물원,동물카페,동물체험,아울렛,주스",36192987,소풍,9
경기도 평택시 오성면 신리 149,"여행,명소,체험여행","얼음썰매장,눈썰매,농장,재미있는,고추장",13288643,초록미소마을,10
경기도 평택시 안중읍 현화리 640-4,"여행,명소,동물원","동물체험,실내동물원,동물카페,화려한,나들이",36779168,아프리카쥬,11
경기도 평택시 지산동 520,"여행,명소,근린공원",,1166820394,부락산문화공원,12
경기도 평택시 진위면 마산리 30-22,"숙박,펜션",,1778813055,트리하우스,13
경기도 평택시 포승읍 원정리,"여행,명소,호수,연못,저수지","카약,저수지,붕어,재미있는,휴식",13490862,남양호,14
경기도 평택시 오성면 숙성리 63-1,"여행,명소,관람,체험",,1187511176,평택시농업생태원,15
경기도 평택시 안중읍 학현리 129-10,"숙박,캠핑,야영장",,1697103847,갈릴리야영장,16
경기도 평택시 이충동 700,"여행,명소,도시,테마공원","콘서트,공원,쾌적한,공연,산책로",20946969,이충레포츠공원,17
경기도 평택시 평택동 293-9,"숙박,모텔",,1605484766,호텔사무실 평택점,18
경기도 평택시 지산동 519-24,"자연명소,휴양림,산림욕장","짚라인,공원",1287596861,부락산산림체험장,19
경기도 평택시 비전동 산84-14,"여행,명소,근린공원",,1192878627,덕동산 근린공원,20
경기도 의왕시 학의동,"여행,명소,호수,연못,저수지","모터보트,호수,산책로,고급스러운,경치",13491049,백운호수,1
경기도 의왕시 초평동,"여행,명소,호수,연못,저수지","연꽃단지,호수,레일바이크,화사한,드라이브",13491706,왕송호수,2
경기도 의왕시 월암동 543-3,"여행,명소,자연,생태공원","생태공원,수변공원,호수,재미있는,단풍구경",13221607,레솔레파크,3
경기도 의왕시 월암동 525-5,"여행,명소,도시,테마공원",,38243881,레솔레파크,4
경기도 의왕시 학의동 산117-1,"자연명소,휴양림,산림욕장","휴양림,오토캠핑,계곡,깨끗한,등산",31041041,의왕바라산자연휴양림,5
경기도 의왕시 월암동 525-9,"여행,명소,레일바이크","레일바이크,호수,과학관,조그마한,나들이",38325674,레솔레파크레일파크,6
경기도 의왕시 청계동,"여행,명소,근린공원",,21146180,청계산맑은숲공원,7
경기도 의왕시 오전동,"여행,명소,산,고개","등산,둘레길,생태공원,편안한,산행",11491376,모락산,8
경기도 의왕시 학의동 474-1,"여행,명소,식물원,수목원",,1258418707,뿌리깊은나무숲,9
경기도 의왕시 월암동 571,"숙박,캠핑,야영장",,1307411544,왕송호수캠핑장,10
경기도 의왕시 월암동 421,"지역명소,도시,테마공원","공원,돼지갈비,산책,힐링,공연",13542515,부곡체육공원,11
경기도 의왕시 내손동 228-1,"여행,명소,근린공원","공원,호수,둘레길,조그마한,나들이",19274991,갈미한글공원,12
경기도 의왕시 청계동 546-1,"여행,명소,식물원,수목원","식물원,체험학습,농장,나들이,박물관",13438711,승림식물원,13
경기도 의왕시 월암동 543-3,"여행,명소,지역명소",,1072383988,의왕스카이레일,14
경기도 의왕시 내손동 733-2,"숙박,모텔",,13041928,호텔온,15
경기도 의왕시 내손동 733-4,"숙박,호텔","고급스러운,휴식,유니크한,데이트,경치",30867263,호텔컬리넌 의왕,16
경기도 의왕시 청계동,"여행,명소,거리,골목",,578358621,의왕도깨비도로,17
경기도 의왕시 오전동,"여행,명소,근린공원",,32566261,꽃길공원,18
경기도 의왕시 내손동 666,"지역명소,도시,테마공원",,19275017,내손체육공원,19
경기도 의왕시 월암동 543-3,"여행,명소,도시,테마공원",,1319521115,레솔레파크,20
충청남도 서산시 부석면 창리 149-56,"여행,명소,자연공원","박물관,생태공원,전망대,재미있는,경치",13296266,서산버드랜드,12
충청남도 서산시 운산면 용현리 용현계곡,"여행,명소,계곡","계곡,휴양림,닭백숙,깨끗한,경치",11491228,용현계곡,13
충청남도 서산시 대산읍 웅도리,"여행,명소,섬","섬,갯벌체험,바지락,일몰,해변",13491560,웅도,14
충청남도 서산시 대산읍 화곡리,"여행,명소,자연명소","바다낚시,항구,캠핑,드라이브",20560978,삼길포,15
충청남도 서산시 읍내동,"여행,명소,도시,테마공원",,17572684,중앙호수공원,16
충청남도 서산시 부석면 취평리 154-1,"종교,불교","템플스테이,산책길,단풍,소박한,경치",12154746,부석사,17
충청남도 서산시 해미면 황락리 13-2,"숙박,펜션","단풍,저수지,호수,아늑한,힐링",20972768,제로플레이스,18
충청남도 서산시 인지면 애정리 151-8,"여행,명소,천문대","과학관,천문대,박물관,친절한,유물",13500006,서산류방택천문기상과학관,19
충청남도 서산시 대산읍 대로리 876-208,"숙박,캠핑,야영장",,99224834,다온,20
전라북도 김제시 금산면 금산리 39,"종교,불교","템플스테이,단풍구경,계곡,웅장한,캠핑",11664055,김제금산사,1
전라북도 김제시 부량면 신용리,"여행,명소,문화재",,16733727,벽골제,2
전라북도 김제시 교동 38-1,"여행,명소,도시,테마공원","공원,호수,산책길,편안한,나들이",16722917,성산공원,3
전라북도 김제시 검산동 912-43,"레저,테마,워터파크","실내워터파크,유수풀,야외수영장,아담한,휴식",36174465,오투아일랜드,4
전라북도 김제시 금산면 금산리 40-3,"여행,명소,도립공원","공원,등산,산행,계곡",11491377,모악산도립공원,5
전라북도 김제시 검산동,"지역명소,도시,테마공원",,16721055,문화체육공원,6
전라북도 김제시 금산면 금산리 165,"숙박,호스텔",,11660025,모악산유스호스텔,7
전라북도 김제시 청하면 대청리,"여행,명소,관람,체험",,16735796,청운사하소백련,8
전라북도 김제시 입석동 697-7,"여행,명소,관광농원,팜스테이","딸기체험농장,딸기농장,컵케이크,가을소풍,피자",36424267,딸기코빨강코딸기농장,9
전라북도 김제시 금구면 청운리 808-9,"여행,명소,식물원,수목원",,1265202013,아이뜰,10
전라북도 김제시 금구면 월전리 440-1,"숙박,민박",,1837500261,금구온,11
전라북도 김제시 부량면 신용리 242-1,"여행,명소,축제,행사","가을축제,공연,전망대,재미있는,저수지",37837930,김제지평선축제,12
전라북도 김제시 금산면 금산리 165,"레저,테마,워터파크",,1386060782,모악랜드 워터파크,13
전라북도 김제시 만경읍 화포리,"여행,명소,자연,생태공원",,20027613,김제평야,14
전라북도 김제시 진봉면 심포리,"여행,명소,문화재",,16737620,망해사낙서전,15
전라북도 김제시 금산면 금산리 79-9,"숙박,캠핑,야영장",,1874899971,김제 모악산 캠핑파크,16
전라북도 김제시 서암동 273-2,"숙박,모텔",,21407111,궁 무인텔,17
전라북도 김제시 금구면 청운리 808-24,"여행,명소,체험마을",,1818159252,두월노을마을,18
전라북도 김제시 금산면 청도리 245-4,"숙박,민박",,1557288190,펜션마마,19
전라북도 김제시 상동동 544-1,"숙박,모텔",,37026596,PGA무인텔,20
전라남도 장성군 서삼면 모암리 산98 일대,"여행,명소,산,고개","편백나무숲,휴양림,등산,편안한,계곡",13491122,축령산,1
전라남도 장성군 북하면 신성리,"여행,명소,계곡","계곡,오토캠핑,닭백숙,깨끗한,등산",13490941,남창계곡,2
전라남도 장성군 장성읍 용강리,"여행,명소,자연명소","수변공원,호수,저수지,깨끗한,나들이",19861752,장성댐,3
전라남도 장성군 북하면 약수리 26,"종교,불교","단풍구경,국립공원,계곡,화려한,등산",12162102,백양사,4
전라남도 장성군 황룡면 아곡리 384,"여행,명소,테마공원","테마파크,캠핑,카라반,편안한,나들이",13418891,홍길동 테마파크,5
전라남도 장성군 북이면 죽청리 산70-1,"자연명소,휴양림,산림욕장","휴양림,계곡,물놀이장,재미있는,등산",11491017,방장산자연휴양림,6
전라남도 장성군 삼계면 수옥리 산222-1,"여행,명소,근린공원",,1497816202,장미공원,7
전라남도 장성군 북일면 문암리 687,"여행,명소,체험마을","편백나무숲,영화세트장,촬영지,소박한,산책로",19828304,금곡영화마을,8
전라남도 장성군 서삼면 대덕리 735-1,"여행,명소,숲,숲길","편백나무숲,저수지,힐링,트래킹,테마파크",37890435,장성편백치유의숲,9
전라남도 장성군 황룡면 필암리 378-379,"여행,명소,문화,유적","유물,테마파크,경치,고즈넉한,편백나무숲",13298993,필암서원,10
전라남도 장성군 북하면 월성리 811-2,"숙박,캠핑,야영장","글램핑,캠핑,계곡,아늑한,드라이브",35457987,라온글램핑,11
전라남도 장성군 북일면 문암리,"여행,명소,숲,숲길","편백나무숲,휴양림,산책로,청량한,등산",34581392,축령산삼나무편백숲,12
전라남도 장성군 장성읍 기산리 57-14,"여행,명소,자연,생태공원",,1197617946,황룡강생태공원,13
전라남도 장성군 북하면 쌍웅리,"여행,명소,지역명소","드라이브,공원,호수,산책,전망대",19748135,장성호관광지,14
전라남도 장성군 북하면 약수리 108,"숙박,캠핑,야영장","오토캠핑,단풍구경,국립공원,고즈넉한,계곡",13419304,가인야영장,15
전라남도 장성군 북하면 대흥리 376,"숙박,캠핑,야영장","캠핑,편백나무숲,계곡,힐링",322051805,편백힐 치유의 숲,16
전라남도 장성군 북이면,"여행,명소,산,고개","등산,패러글라이딩,활공장,깨끗한,휴양림",13491857,방장산,17
경상북도 포항시 북구 두호동 685-1,"여행,명소,해수욕장,해변","해변,밤바다,치즈조개구이,친절한,경치",13491276,영일대해수욕장,1
경상북도 포항시 남구 호미곶면 대보리,"여행,명소,지역명소","트릭아트,일출,포장마차,웅장한,드라이브",13491322,호미곶,2
경상북도 포항시 남구 호미곶면 대보리,"여행,명소,광장","박물관,포장마차,낚시공원,깨끗한,사진찍기",13491076,호미곶해맞이광장,3
경상북도 포항시 북구 흥해읍,"여행,명소,해수욕장,해변","해변,캠핑,패러글라이딩,낭만적인,드라이브",13491009,칠포해수욕장,4
경상북도 포항시 남구 구룡포읍 구룡포리,"여행,명소,거리,골목","항구,대게빵,공원,촬영지,과메기",19503883,구룡포 일본인 가옥 거리,5
경상북도 포항시 북구 송라면,"여행,명소,해수욕장,해변","캠핑,해변,밤바다,깨끗한,드라이브",13491982,화진해수욕장,6
경상북도 포항시 북구 죽장면 하옥리,"여행,명소,계곡","계곡,오토캠핑,다슬기,깨끗한,드라이브",13491215,하옥계곡,7
경상북도 포항시 남구 구룡포읍,"여행,명소,해수욕장,해변","해변,항구,캠핑,깨끗한,드라이브",13490912,구룡포해수욕장,8
경상북도 포항시 남구 구룡포읍 장길리 169-5,"여행,명소,도시,테마공원","낚시공원,드라이브,해상공원,깨끗한,오리배",33989746,장길리복합낚시공원,9
경상북도 포항시 남구 동해면 임곡리 123,"여행,명소,테마공원","테마파크,공원,둘레길,웅장한,경치",38531482,연오랑세오녀테마공원,10
경상북도 포항시 북구 죽장면 상옥리 산2-47,"여행,명소,식물원,수목원","수목원,단풍구경,식물원,재미있는,꽃구경",11626145,경상북도수목원,11
경상북도 포항시 북구 환호동 347,"여행,명소,도시,테마공원","공원,미술관,야경,재미있는,등산",13553407,환호공원,12
경상북도 포항시 북구 청하면 이가리,"여행,명소,해수욕장,해변",,15731684,이가리간이해변,13
경상북도 포항시 남구 동해면 도구리 729-17,"여행,명소,해수욕장,해변","해변,둘레길,갯벌체험,트래킹,공원",13444973,도구해수욕장,14
경상북도 포항시 남구 동해면 마산리,"여행,명소,자연명소","둘레길,트래킹,해변,신비한,드라이브",20237413,하선대,15
경상북도 포항시 북구 흥해읍 오도리 66,"여행,명소,테마공원","공원,산책로,잔디밭,유적,레스토랑",13451468,사방기념공원,16
경상북도 포항시 북구 송라면,"여행,명소,산,고개","폭포,계곡,등산,웅장한,단풍",13491248,내연산,17
전라남도 장성군 북하면 신성리 71-1,"숙박,캠핑,야영장","카라반,캠핑,수영장,친절한,새우튀김",747367798,빨간단풍가족캠핑장,18
전라남도 장성군 서삼면 모암리 593-3,"숙박,펜션","야외수영장,바베큐장,편백나무숲,프라이빗,휴식",37928746,더힐링나인,19
전라남도 장성군 서삼면 추암리 산20,"여행,명소,관광농원,팜스테이","시골밥상,편백나무숲,농장,힐링",21428646,백련동편백농원,20
전라북도 임실군 운암면 입석리 712,"여행,명소,전망대","전망대,붕어,섬,화려한,드라이브",13302059,국사봉전망대,1
전라북도 임실군 임실읍 금성리 610-1,"여행,명소,체험마을","임실치즈,테마파크,피자,재미있는,체험관",13491569,임실치즈마을,2
전라북도 임실군 운암면 입석리 458,"여행,명소,호수,연못,저수지","저수지,전망대,붕어찜,몽환적인,경치",11491834,옥정호,3
전라북도 임실군 운암면 입석리,"여행,명소,문화재","섬,호수,붕어,숨겨진,콘서트",17653365,양요정,4
전라북도 임실군 오수면 오수리 33,"여행,명소,테마공원","공원,산책로,오토캠핑,재미있는,나들이",17655364,오수의견공원,5
전라북도 임실군 관촌면 관촌리 222,"여행,명소,문화,유적","공원,임실치즈,단풍,깨끗한,경치",13346280,사선대,6
전라북도 임실군 오수면 금암리 252-5,"숙박,캠핑,야영장","카라반,캠핑,산책",38232580,오수애견캠핑장,7
전라북도 임실군 강진면 필봉리 88-1,"여행,명소,체험여행","공연,임실치즈,야외공연장,소박한,체험관",34778540,필봉문화촌,8
전라북도 임실군 덕치면 천담리 89-3,"여행,명소,체험마을","캠핑,서정적인,촬영지,경치,난타",31905725,강변사리마을,9
전라북도 임실군 오수면 금암리,"여행,명소,관람,체험",,17656590,오수의견관광지,10
전라북도 임실군 운암면 운정리 220-17,"숙박,펜션",호수,37932509,숨펜션,11
전라북도 임실군 운암면 마암리,"여행,명소,거리,골목",,17653453,옥정호반드라이브코스,12
전라북도 임실군 임실읍 금성리 610-1,"여행,명소,체험마을","도서관,피자",12440733,치즈 정보화마을,13
경상북도 포항시 남구 구룡포읍 구룡포리 954-2,"여행,명소,항구","박달대게,대게빵,과메기,깨끗한,싱싱한",13538069,구룡포항,18
경상북도 포항시 북구 흥해읍 오도리,"여행,명소,해수욕장,해변",,15727974,오도1리간이해수욕장,19
경상북도 포항시 남구 오천읍 항사리 산28-14,"종교,불교","둘레길,단풍구경,출렁다리,고즈넉한,계곡",13227728,오어사,20
충청남도 당진시 석문면 장고항리,"여행,명소,항구","바다낚시,일출,항구,깨끗한,싱싱한",13490898,장고항,1
충청남도 당진시 석문면 교로리 844-4,"여행,명소,해수욕장,해변","해변,일출,일몰,깨끗한,갯벌체험",306487611,왜목마을 해수욕장,2
충청남도 당진시 신평면 운정리 197-3,"여행,명소,테마공원","과학관,해상공원,놀이동산,재미있는,드라이브",11620784,삽교호 함상공원,3
충청남도 당진시 송악읍 한진리,"여행,명소,항구","항구,바다낚시,해루질,깨끗한,드라이브",19816218,한진포구,4
충청남도 당진시 석문면 난지도리,"여행,명소,섬","갯벌체험,캠핑,바다낚시,평화로운,바지락",13491259,도비도,5
충청남도 당진시 신평면 운정리 197-3,"여행,명소,관람,체험","놀이동산,수산시장,해상공원,재미있는,드라이브",11565485,삽교호 관광지,6
충청남도 당진시 송악읍 고대리,"여행,명소,항구","바다낚시,포장마차,해물칼국수,조그마한,싱싱한",17706406,안섬포구,7
충청남도 당진시 신평면 운정리 208-1,"여행,명소,테마파크","놀이동산,관람차,자이로드롭,화려한,드라이브",12973592,삽교호놀이동산,8
충청남도 당진시 석문면 난지도리,"여행,명소,섬","섬,오토캠핑,해루질,평화로운,등산",13491314,대난지도,9
충청남도 당진시 석문면 교로리,"여행,명소,항구","일몰,캠핑,바다낚시,서정적인,갯벌체험",17696820,왜목항,10
경상북도 김천시 대항면 운수리 31-1,"여행,명소,도시,테마공원","공원,음악분수,분수쇼,화려한,단풍구경",19589180,직지문화공원,1
경상북도 김천시 대항면 운수리,"여행,명소,산,고개","등산,단풍구경,야간산행,편안한,계곡",13491419,황악산,2
경상북도 김천시 대항면 운수리 216,"종교,불교","템플스테이,단풍구경,공원,고즈넉한,계곡",11663975,직지사,3
경상북도 김천시 대덕면 추량리 산141,"자연명소,휴양림,산림욕장","휴양림,계곡,물놀이장,힐링,야외수영장",34368967,수도산자연휴양림,4
경상북도 김천시 증산면 평촌리 820,"여행,명소,계곡","계곡,폭포,다슬기,나들이,삼겹살",38419210,증산계곡,5
경상북도 김천시 부항면 신옥리 산23-2,짚라인,,1697544982,청정부항레인보우짚와이어,6
경상북도 김천시 남면 오봉리 산184,"여행,명소,도립공원",,15848228,금오산도립공원,7
경상북도 김천시 대항면 운수리 94-3,"여행,명소,근린공원",,1525665553,사명대사공원,8
경상북도 김천시 자산동,"여행,명소,체험마을","벽화마을,김천구미,공원,나들이,산책로",34581418,김천자산동벽화마을,9
경상북도 김천시 증산면 수도리 산9-2,"여행,명소,숲,숲길",,1494448097,국립김천치유의숲,10
경상북도 김천시 부항면 파천리 1229-2,"여행,명소,자연,생태공원","식물원,산책로,힐링,나들이,한지",233640945,김천 물소리생태숲,11
경상북도 김천시 율곡동 777 호텔로제니아,"숙박,호텔","김천구미,초밥,한지,편안한,힐링",36011299,호텔로제니아,12
경상북도 김천시 농소면 봉곡리 1214,"여행,명소,체험마을","도자기체험,폭포,흑돼지,산책",15802932,이화만리녹색농촌체험마을,13
경상북도 김천시 지례면 도곡리 722,"숙박,캠핑,야영장","캠핑,수변공원,카라반,편안한,힐링",35559576,산내들오토캠핑장,14
전라북도 임실군 덕치면 천담리 614 구담마을,"숙박,펜션",,31040970,구담마을,14
전라북도 임실군 관촌면 덕천리,"여행,명소,문화재","공원,경치,단풍,전통적인,호수",20103292,운서정,15
전라북도 임실군 관촌면 관촌리 1010-17,"여행,명소,레저,테마","눈썰매장,놀이동산,캠핑,휴식,테마파크",17658529,사선대해피랜드,16
전라북도 임실군 덕치면 회문리 452-6,"숙박,펜션",,35357441,강산에 펜션,17
전라북도 임실군 덕치면 천담리 664-5,"숙박,민박",,1198697408,반디민박,18
전라북도 임실군 성수면 도인리 689,"테마파크,부속건물",,30915061,임실치즈테마파크임실N치즈판매장,19
전라북도 임실군 성수면 도인리 687-10,"여행,명소,관람,체험",,1123371022,임실치즈테마파크,20
충청남도 당진시 송악읍 부곡리 251-12,"여행,명소,문화,유적","공연,도서관,연극,아담한,유물",19816216,당진필경사,11
충청남도 당진시 면천면 죽동리,"여행,명소,산,고개","등산,산행,산책로,아담한,산림욕장",13491054,아미산,12
충청남도 당진시 고대면 진관리 1271-2,"여행,명소,식물원,수목원","수목원,전망대,산책로,화사한,힐링",17695663,삼선산수목원,13
충청남도 당진시 합덕읍 신리,"여행,명소,문화재","미술관,유적지,유물,전망대,잔디밭",13140921,신리성지,14
충청남도 당진시 석문면 교로리 844-26,"협회,단체","일몰,갯벌체험,오토캠핑,서정적인,섬",13139096,왜목마을 번영회,15
충청남도 당진시 석문면 난지도리,"여행,명소,해수욕장,해변","섬,해변,캠핑,깨끗한,갯벌체험",13491160,난지도해수욕장,16
충청남도 당진시 석문면 난지도리 355-14,"여행,명소,섬","섬,해루질,유람선,깨끗한,갯벌체험",17697033,소난지도,17
충청남도 당진시 송악읍 한진리 403-2,"여행,명소,근린공원",공원,37026981,고대지구근린공원,18
충청남도 당진시 석문면 교로리 844-4,"여행,명소,체험여행",,1317732943,왜목마을,19
충청남도 당진시 신평면 운정리 809,"여행,명소,근린공원",,1383754282,삽교호호수공원,20
경상북도 김천시 남면 오봉리 1-2,"숙박,캠핑,야영장","글램핑,힐링,수영장,캠핑,라이딩",37565086,허브하우스 금오산힐링타운,15
경상북도 김천시 구성면 마산리 173,"숙박,펜션","힐링,꽃게찜,편안한",448633256,김천한옥황토펜션,16
경상북도 김천시 증산면,"여행,명소,산,고개","등산,계곡,산행,편안한,돌탑",13490990,수도산,17
경상북도 김천시 교동,"여행,명소,근린공원",,15794526,강변공원,18
경상북도 김천시 지례면 도곡리 522-3,"여행,명소,테마공원",,580828896,산내들광장,19
경상북도 김천시 아포읍 대성리 273,"숙박,캠핑,야영장","캠핑,휴식",33460952,쉼표,20
충청남도 서천군 서면 도둔리,"여행,명소,항구","꽃게찜,전어구이,바다낚시,분주한,가을축제",13490877,홍원항,1
충청남도 서천군 서면 도둔리 1319,"여행,명소,해수욕장,해변","해변,갯벌체험,오토캠핑,깨끗한,조개구이",11491793,춘장대해수욕장,2
충청남도 서천군 마서면 송내리 223-3,"여행,명소,관람,체험","생태공원,박물관,펭귄,재미있는,갯벌체험",13300771,국립생태원,3
충청남도 서천군 장항읍 송림리 774-1,"여행,명소,전망대","산림욕장,전망대,일몰,고즈넉한,갯벌체험",37153599,장항스카이워크,4
충청남도 서천군 서면 마량리 275-48,"여행,명소,관람,체험","동백꽃,쭈꾸미,섬,평온한,낚시체험",19494131,마량리동백나무숲,5
충청남도 서천군 한산면 신성리 125-1,"여행,명소,자연명소","갈대밭,갈대숲,억새밭,신비로운,가을축제",13345818,신성리 갈대밭,6
충청남도 서천군 종천면 산천리 산35-1,"자연명소,휴양림,산림욕장","휴양림,오토캠핑,카라반,편안한,갯벌체험",11626164,희리산해송자연휴양림,7
충청남도 서천군 장항읍 송림리 65,"자연명소,휴양림,산림욕장","산림욕장,갯벌체험,전망대,재미있는,캠핑",17745254,장항송림산림욕장,8
충청남도 서천군 서면 마량리,"여행,명소,항구","일출,일몰,쭈꾸미,재미있는,낚시체험",17750547,서천마량포구,9
충청남도 서천군 장항읍 송림리 758-1,"여행,명소,관람,체험","갯벌체험,해변,산림욕장,산책길,일몰",36992686,서천송림갯벌체험장,10
충청남도 서천군 서면 도둔리 72-756,"숙박,관광농원,팜스테이","캠핑,갯벌체험,일몰,편안한,해변",12354401,해오름관광농원,11
충청남도 서천군 비인면 선도리,"여행,명소,관람,체험","갯벌체험,맛조개,캠핑,깨끗한,바지락",34318183,선도리갯벌체험마을,12
충청남도 서천군 서면 월호리 585-8,"여행,명소,체험마을",,13477418,월하성 어촌체험마을,13
충청남도 서천군 마서면 도삼리,"여행,명소,관람,체험","해물칼국수,공원,놀이동산,데이트,보리밥",19748090,금강하굿둑관광지,14
경상북도 안동시 신안동 36-14,"쇼핑,유통,낚시",,15813475,피싱존루어전문점,1
경상북도 안동시 신안동 28-4,"쇼핑,유통,낚시",,15344884,종점낚시,2
경상북도 안동시 명륜동 315-16,"쇼핑,유통,낚시",,15344317,수산낚시,3
경상북도 안동시 서부동 185,"여행,명소,먹자거리","찜닭,간고등어,안동소주,친절한,나들이",19497096,안동찜닭골목,4
